Suburb,Address,Rooms,Type,Price,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Latitude,Longitude,Regionname,Propertycount,geom,geom_suburb,suburb area
Balwyn,5/95 Balwyn Rd,2,u,754000.0,Marshall,18/03/2017,9.7,3103.0,2.0,1.0,1.0,87.0,-37.8134,145.08100000000005,Southern Metropolitan,5682.0,POINT (145.081 -37.8134),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,2 Birtles Ct,5,h,3000000.0,Jellis,18/06/2016,9.7,3103.0,5.0,5.0,2.0,671.0,-37.8025,145.0665,Southern Metropolitan,5682.0,POINT (145.0665 -37.8025),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,49 Metung St,5,h,3400000.0,Jellis,18/06/2016,9.7,3103.0,5.0,6.0,4.0,739.0,-37.8039,145.0714,Southern Metropolitan,5682.0,POINT (145.0714 -37.8039),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,29 Bevan St,4,h,2188000.0,Marshall,19/11/2016,9.7,3103.0,4.0,2.0,2.0,752.0,-37.8149,145.0747,Southern Metropolitan,5682.0,POINT (145.0747 -37.8149),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,2/30 Kalimna St,2,u,755000.0,Noel,19/11/2016,9.7,3103.0,2.0,1.0,1.0,213.0,-37.8092,145.0789,Southern Metropolitan,5682.0,POINT (145.0789 -37.8092),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,1 Knutsford St,4,h,2900000.0,Marshall,22/05/2016,9.7,3103.0,4.0,3.0,2.0,596.0,-37.815,145.076,Southern Metropolitan,5682.0,POINT (145.076 -37.815),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,262 Union Rd,4,h,3290000.0,Jellis,22/05/2016,9.7,3103.0,4.0,3.0,2.0,1007.0,-37.8135,145.0995,Southern Metropolitan,5682.0,POINT (145.0995 -37.8135),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,25 Kalimna St,5,h,2665000.0,Jellis,22/08/2016,9.7,3103.0,4.0,3.0,2.0,674.0,-37.8095,145.0782,Southern Metropolitan,5682.0,POINT (145.0782 -37.8095),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,7 Naroo St,4,h,1801000.0,Noel,22/08/2016,9.7,3103.0,4.0,2.0,2.0,583.0,-37.8027,145.0694,Southern Metropolitan,5682.0,POINT (145.0694 -37.8027),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,27 Metung St,4,h,2410000.0,Fletchers,24/09/2016,9.7,3103.0,4.0,2.0,1.0,685.0,-37.8056,145.071,Southern Metropolitan,5682.0,POINT (145.071 -37.8056),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,4/35 Weir St,2,u,650000.0,Jellis,24/09/2016,9.7,3103.0,2.0,1.0,1.0,0.0,-37.8147,145.084,Southern Metropolitan,5682.0,POINT (145.084 -37.8147),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,34 Nott St,4,h,2275000.0,Jellis,25/02/2017,9.7,3103.0,4.0,2.0,1.0,842.0,-37.8054,145.0771,Southern Metropolitan,5682.0,POINT (145.0771 -37.8054),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,275 Union Rd,5,h,2810000.0,Jellis,25/02/2017,9.7,3103.0,5.0,3.0,4.0,1468.0,-37.8131,145.1,Southern Metropolitan,5682.0,POINT (145.1 -37.8131),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,3/14 Weir St,3,t,1385000.0,Jellis,25/02/2017,9.7,3103.0,3.0,2.0,2.0,190.0,-37.8164,145.0846,Southern Metropolitan,5682.0,POINT (145.0846 -37.8164),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,26 Wills St,4,h,2000000.0,hockingstuart,27/06/2016,9.7,3103.0,3.0,1.0,2.0,739.0,-37.8039,145.0631,Southern Metropolitan,5682.0,POINT (145.0631 -37.8039),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,165 Balwyn Rd,4,h,1900000.0,Mandy,27/11/2016,9.7,3103.0,4.0,2.0,1.0,665.0,-37.8057,145.0825,Southern Metropolitan,5682.0,POINT (145.0825 -37.8057),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,17 Knutsford St,3,h,3401000.0,Jellis,27/11/2016,9.7,3103.0,3.0,2.0,1.0,706.0,-37.8161,145.0748,Southern Metropolitan,5682.0,POINT (145.0748 -37.8161),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,47 Naroo St,3,h,1750000.0,Jellis,27/11/2016,9.7,3103.0,3.0,2.0,3.0,613.0,-37.8056,145.0688,Southern Metropolitan,5682.0,POINT (145.0688 -37.8056),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,8 Raynes St,5,h,4000000.0,RT,27/11/2016,9.7,3103.0,5.0,4.0,3.0,1437.0,-37.8058,145.0882,Southern Metropolitan,5682.0,POINT (145.0882 -37.8058),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,1/74 Balwyn Rd,3,t,1100000.0,hockingstuart,28/05/2016,9.7,3103.0,3.0,2.0,1.0,259.0,-37.8161,145.0809,Southern Metropolitan,5682.0,POINT (145.0809 -37.8161),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,112 Belmore Rd,5,h,3020000.0,Jellis,28/05/2016,9.7,3103.0,5.0,3.0,2.0,715.0,-37.8028,145.0768,Southern Metropolitan,5682.0,POINT (145.0768 -37.8028),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,2 Pembroke Rd,3,h,2950000.0,Jellis,28/05/2016,9.7,3103.0,4.0,2.0,2.0,650.0,-37.8167,145.0797,Southern Metropolitan,5682.0,POINT (145.0797 -37.8167),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,12 Wills St,5,h,2450000.0,Marshall,28/05/2016,9.7,3103.0,4.0,2.0,2.0,981.0,-37.8058,145.0627,Southern Metropolitan,5682.0,POINT (145.0627 -37.8058),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,23 Wills St,3,h,1912000.0,Fletchers,28/05/2016,9.7,3103.0,2.0,1.0,2.0,844.0,-37.8037,145.0636,Southern Metropolitan,5682.0,POINT (145.0636 -37.8037),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,3/12 Brenbeal St,2,u,730000.0,hockingstuart,28/08/2016,9.7,3103.0,2.0,1.0,1.0,130.0,-37.812,145.0876,Southern Metropolitan,5682.0,POINT (145.0876 -37.812),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,29 Sevenoaks St,5,h,3900000.0,Jellis,28/08/2016,9.7,3103.0,5.0,7.0,6.0,0.0,-37.8049,145.0748,Southern Metropolitan,5682.0,POINT (145.0748 -37.8049),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,321a Union Rd,3,h,1500000.0,Noel,28/08/2016,9.7,3103.0,3.0,2.0,2.0,404.0,-37.8075,145.1011,Southern Metropolitan,5682.0,POINT (145.1011 -37.8075),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,46 Yongala St,3,h,1850000.0,Fletchers,28/08/2016,9.7,3103.0,3.0,1.0,1.0,607.0,-37.8058,145.0781,Southern Metropolitan,5682.0,POINT (145.0781 -37.8058),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,33 Power St,4,h,1700000.0,Marshall,30/07/2016,9.7,3103.0,3.0,1.0,1.0,672.0,-37.8099,145.0792,Southern Metropolitan,5682.0,POINT (145.0792 -37.8099),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn,5 Shrimpton Ct,2,h,1010000.0,Marshall,30/07/2016,9.7,3103.0,2.0,0.0,0.0,1611.0,-37.8092,145.1016,Southern Metropolitan,5682.0,POINT (145.1016 -37.8092),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,3/41 Clifton St,3,t,1315000.0,hockingstuart,3/09/2016,9.2,3104.0,3.0,2.0,2.0,260.0,-37.7966,145.1021,Southern Metropolitan,7809.0,POINT (145.1021 -37.7966),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,153 Doncaster Rd,3,h,1500000.0,Jellis,3/09/2016,9.2,3104.0,3.0,2.0,1.0,778.0,-37.7939,145.0789,Southern Metropolitan,7809.0,POINT (145.0789 -37.7939),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,19 Jacka St,4,h,3230000.0,Jellis,3/09/2016,9.2,3104.0,4.0,4.0,3.0,1135.0,-37.8014,145.0892,Southern Metropolitan,7809.0,POINT (145.0892 -37.8014),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,32 Jaserfold St,2,h,1080000.0,Jellis,3/09/2016,9.2,3104.0,2.0,1.0,1.0,253.0,-37.7912,145.085,Southern Metropolitan,7809.0,POINT (145.085 -37.7912),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,30 Abbott St,7,h,1350000.0,Barry,3/12/2016,9.2,3104.0,7.0,2.0,0.0,942.0,-37.7923,145.1029,Southern Metropolitan,7809.0,POINT (145.1029 -37.7923),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,25 Bolinda Rd,4,h,1905000.0,Noel,3/12/2016,9.2,3104.0,4.0,2.0,2.0,647.0,-37.7917,145.0868,Southern Metropolitan,7809.0,POINT (145.0868 -37.7917),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,3 Dumblane St,5,h,3300000.0,hockingstuart,3/12/2016,9.2,3104.0,5.0,4.0,2.0,760.0,-37.7907,145.0907,Southern Metropolitan,7809.0,POINT (145.0907 -37.7907),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,30 Hood St,4,h,1900000.0,Fletchers,3/12/2016,9.2,3104.0,4.0,2.0,2.0,642.0,-37.7988,145.0726,Southern Metropolitan,7809.0,POINT (145.0726 -37.7988),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,36 Kenny St,3,h,2251000.0,Marshall,3/12/2016,9.2,3104.0,3.0,1.0,2.0,888.0,-37.8002,145.0949,Southern Metropolitan,7809.0,POINT (145.0949 -37.8002),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,13 Riverview Rd,4,h,2205000.0,RW,3/12/2016,9.2,3104.0,4.0,2.0,2.0,750.0,-37.7906,145.0788,Southern Metropolitan,7809.0,POINT (145.0788 -37.7906),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,43 Sweyn St,3,h,1265000.0,hockingstuart,3/12/2016,9.2,3104.0,3.0,2.0,1.0,347.0,-37.7947,145.1035,Southern Metropolitan,7809.0,POINT (145.1035 -37.7947),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,3 Highbury St,3,h,2000000.0,R&H,4/03/2017,9.2,3104.0,3.0,1.0,3.0,772.0,-37.7938,145.0732,Southern Metropolitan,7809.0,POINT (145.0732 -37.7938),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,14 Kawarren St,4,h,1750000.0,Kay,4/03/2017,9.2,3104.0,4.0,2.0,2.0,673.0,-37.7856,145.0918,Southern Metropolitan,7809.0,POINT (145.0918 -37.7856),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,88 Longview Rd,3,h,1450000.0,Jellis,4/03/2017,9.2,3104.0,3.0,1.0,2.0,665.0,-37.7862,145.0781,Southern Metropolitan,7809.0,POINT (145.0781 -37.7862),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,113 Maud St,4,h,2614000.0,Fletchers,4/03/2017,9.2,3104.0,4.0,2.0,2.0,772.0,-37.7959,145.0787,Southern Metropolitan,7809.0,POINT (145.0787 -37.7959),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,6 Stuart Ct,4,h,1825000.0,Fletchers,4/03/2017,9.2,3104.0,4.0,2.0,3.0,736.0,-37.7944,145.1028,Southern Metropolitan,7809.0,POINT (145.1028 -37.7944),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,61 Sutton St,4,h,2550000.0,Fletchers,4/03/2017,9.2,3104.0,4.0,1.0,4.0,847.0,-37.7954,145.0838,Southern Metropolitan,7809.0,POINT (145.0838 -37.7954),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,38 Nevada St,4,h,1570000.0,Jellis,4/06/2016,9.2,3104.0,4.0,2.0,1.0,546.0,-37.7863,145.0905,Southern Metropolitan,7809.0,POINT (145.0905 -37.7863),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,325 Belmore Rd,5,h,3250000.0,Jellis,6/08/2016,9.2,3104.0,3.0,4.0,2.0,886.0,-37.804,145.0951,Southern Metropolitan,7809.0,POINT (145.0951 -37.804),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,45 Cityview Rd,4,h,1750000.0,Ray,6/08/2016,9.2,3104.0,4.0,3.0,3.0,667.0,-37.7898,145.079,Southern Metropolitan,7809.0,POINT (145.079 -37.7898),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,15 Ellendale St,3,t,1150000.0,Christopher,6/08/2016,9.2,3104.0,3.0,2.0,1.0,207.0,-37.7893,145.092,Southern Metropolitan,7809.0,POINT (145.092 -37.7893),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,85 Tannock St,3,h,1575000.0,Noel,6/08/2016,9.2,3104.0,3.0,2.0,2.0,645.0,-37.7851,145.0957,Southern Metropolitan,7809.0,POINT (145.0957 -37.7851),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,6 Abassia St,6,h,1505000.0,hockingstuart,7/05/2016,9.2,3104.0,4.0,2.0,2.0,724.0,-37.8021,145.0985,Southern Metropolitan,7809.0,POINT (145.0985 -37.8021),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,30 Clifton St,4,h,1572000.0,hockingstuart,7/05/2016,9.2,3104.0,4.0,2.0,2.0,662.0,-37.798,145.1007,Southern Metropolitan,7809.0,POINT (145.1007 -37.798),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,10 Seattle St,4,h,1500000.0,Jellis,7/05/2016,9.2,3104.0,3.0,2.0,2.0,610.0,-37.784,145.0878,Southern Metropolitan,7809.0,POINT (145.0878 -37.784),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,3/54 Severn St,4,t,1400000.0,Jellis,7/05/2016,9.2,3104.0,4.0,2.0,1.0,283.0,-37.7982,145.0688,Southern Metropolitan,7809.0,POINT (145.0688 -37.7982),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,108 Bulleen Rd,5,h,1750000.0,Jellis,7/11/2016,9.2,3104.0,5.0,3.0,2.0,705.0,-37.7851,145.0775,Southern Metropolitan,7809.0,POINT (145.0775 -37.7851),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,5 Carrington St,4,h,1850000.0,Jellis,7/11/2016,9.2,3104.0,4.0,2.0,2.0,619.0,-37.8025,145.0843,Southern Metropolitan,7809.0,POINT (145.0843 -37.8025),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,40 Winfield Rd,3,h,1480000.0,Marshall,7/11/2016,9.2,3104.0,3.0,1.0,2.0,992.0,-37.7977,145.1037,Southern Metropolitan,7809.0,POINT (145.1037 -37.7977),Whitehorse - Box Hill,0.00220963425817836
Balwyn North,7 Clifton St,4,h,1400000.0,hockingstuart,8/10/2016,9.2,3104.0,4.0,2.0,2.0,714.0,-37.8007,145.1002,Southern Metropolitan,7809.0,POINT (145.1002 -37.8007),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,3 Clive Ct,4,h,2130000.0,RW,8/10/2016,9.2,3104.0,4.0,3.0,2.0,1274.0,-37.7822,145.0907,Southern Metropolitan,7809.0,POINT (145.0907 -37.7822),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,2/34 Doncaster Rd,3,u,1050000.0,Fletchers,8/10/2016,9.2,3104.0,3.0,2.0,2.0,244.0,-37.7933,145.0672,Southern Metropolitan,7809.0,POINT (145.0672 -37.7933),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,7 Page St,5,h,3690000.0,RW,8/10/2016,9.2,3104.0,4.0,4.0,2.0,624.0,-37.802,145.0797,Southern Metropolitan,7809.0,POINT (145.0797 -37.802),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,8 Cash St,4,h,1740000.0,Jellis,10/09/2016,9.2,3104.0,4.0,2.0,2.0,610.0,-37.7843,145.0891,Southern Metropolitan,7809.0,POINT (145.0891 -37.7843),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,7 Grieve St,4,h,2575000.0,Jellis,10/09/2016,9.2,3104.0,4.0,3.0,2.0,657.0,-37.7981,145.0904,Southern Metropolitan,7809.0,POINT (145.0904 -37.7981),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,39 Kawarren St,4,h,1388800.0,Jellis,10/09/2016,9.2,3104.0,3.0,2.0,1.0,517.0,-37.783,145.0926,Southern Metropolitan,7809.0,POINT (145.0926 -37.783),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,185 Doncaster Rd,4,h,1702000.0,Jellis,10/12/2016,9.2,3104.0,4.0,2.0,2.0,715.0,-37.7943,145.083,Southern Metropolitan,7809.0,POINT (145.083 -37.7943),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,41 Helston St,4,h,1800000.0,Fletchers/One,10/12/2016,9.2,3104.0,4.0,2.0,4.0,587.0,-37.7841,145.0953,Southern Metropolitan,7809.0,POINT (145.0953 -37.7841),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,15 Moody St,4,h,2910000.0,Marshall,10/12/2016,9.2,3104.0,4.0,3.0,2.0,1070.0,-37.7975,145.0716,Southern Metropolitan,7809.0,POINT (145.0716 -37.7975),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,53 Sweyn St,2,h,1400000.0,Noel,10/12/2016,9.2,3104.0,2.0,1.0,1.0,694.0,-37.7941,145.1042,Southern Metropolitan,7809.0,POINT (145.1042 -37.7941),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,2/11 Winfield Rd,2,t,860000.0,hockingstuart,10/12/2016,9.2,3104.0,2.0,2.0,2.0,204.0,-37.8008,145.10399999999996,Southern Metropolitan,7809.0,POINT (145.104 -37.8008),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,13 Lucifer St,4,h,1670000.0,Marshall,11/03/2017,9.2,3104.0,4.0,3.0,2.0,689.0,-37.7871,145.0843,Southern Metropolitan,7809.0,POINT (145.0843 -37.7871),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,141 Greythorn Rd,5,h,1500000.0,hockingstuart,12/06/2016,9.2,3104.0,3.0,1.0,1.0,800.0,-37.8023,145.0976,Southern Metropolitan,7809.0,POINT (145.0976 -37.8023),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,23a The Boulevard,5,h,2200000.0,Noel,12/06/2016,9.2,3104.0,5.0,3.0,2.0,900.0,-37.7868,145.0677,Southern Metropolitan,7809.0,POINT (145.0677 -37.7868),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,62 Clifton St,4,h,1350000.0,Jellis,12/11/2016,9.2,3104.0,4.0,2.0,2.0,815.0,-37.794,145.1019,Southern Metropolitan,7809.0,POINT (145.1019 -37.794),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,5 Lemon Rd,5,h,2070000.0,Jellis,12/11/2016,9.2,3104.0,5.0,2.0,1.0,1138.0,-37.7928,145.1006,Southern Metropolitan,7809.0,POINT (145.1006 -37.7928),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,21 Maud St,3,h,1300000.0,Marshall,12/11/2016,9.2,3104.0,3.0,1.0,2.0,464.0,-37.7945,145.0667,Southern Metropolitan,7809.0,POINT (145.0667 -37.7945),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,1 Bolinda Rd,3,h,1700000.0,Fletchers,13/08/2016,9.2,3104.0,3.0,2.0,3.0,763.0,-37.7935,145.0865,Southern Metropolitan,7809.0,POINT (145.0865 -37.7935),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,35 Corhampton Rd,3,h,1750000.0,Noel,13/08/2016,9.2,3104.0,2.0,1.0,2.0,854.0,-37.7971,145.0672,Southern Metropolitan,7809.0,POINT (145.0672 -37.7971),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,151 Bulleen Rd,3,h,980000.0,Fletchers,14/05/2016,9.2,3104.0,3.0,1.0,1.0,542.0,-37.7832,145.0779,Southern Metropolitan,7809.0,POINT (145.0779 -37.7832),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,56a Clifton St,3,h,1230000.0,Noel,14/05/2016,9.2,3104.0,3.0,3.0,1.0,310.0,-37.7949,145.1014,Southern Metropolitan,7809.0,POINT (145.1014 -37.7949),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,2 Tudor Ct,7,h,2600000.0,Barry,14/05/2016,9.2,3104.0,5.0,3.0,3.0,637.0,-37.7898,145.0967,Southern Metropolitan,7809.0,POINT (145.0967 -37.7898),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,28 Walnut Rd,4,h,1950000.0,Fletchers,14/05/2016,9.2,3104.0,3.0,3.0,2.0,665.0,-37.7889,145.0904,Southern Metropolitan,7809.0,POINT (145.0904 -37.7889),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,14 Dumblane St,5,h,1750000.0,RW,15/10/2016,9.2,3104.0,5.0,2.0,2.0,710.0,-37.7907,145.0916,Southern Metropolitan,7809.0,POINT (145.0916 -37.7907),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,64 Greythorn Rd,5,h,2000000.0,Fletchers,15/10/2016,9.2,3104.0,5.0,2.0,2.0,1002.0,-37.796,145.0984,Southern Metropolitan,7809.0,POINT (145.0984 -37.796),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,42 Maud St,3,h,1480000.0,Jellis,15/10/2016,9.2,3104.0,3.0,1.0,4.0,605.0,-37.7951,145.0696,Southern Metropolitan,7809.0,POINT (145.0696 -37.7951),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,11 Stephens St,4,h,3000000.0,Nelson,15/10/2016,9.2,3104.0,4.0,3.0,2.0,1247.0,-37.7964,145.086,Southern Metropolitan,7809.0,POINT (145.086 -37.7964),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,54 Sutton St,3,h,1818000.0,Fletchers,15/10/2016,9.2,3104.0,3.0,1.0,1.0,722.0,-37.7956,145.0829,Southern Metropolitan,7809.0,POINT (145.0829 -37.7956),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,3 Alpha St,4,h,2170000.0,Fletchers,16/04/2016,9.2,3104.0,4.0,2.0,2.0,1040.0,-37.7992,145.0907,Southern Metropolitan,7809.0,POINT (145.0907 -37.7992),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,48 Hosken St,4,h,2525000.0,Jellis,16/04/2016,9.2,3104.0,4.0,2.0,2.0,1235.0,-37.7988,145.089,Southern Metropolitan,7809.0,POINT (145.089 -37.7988),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,17 Stephens St,4,h,3360000.0,Assisi,16/04/2016,9.2,3104.0,4.0,3.0,1.0,904.0,-37.797,145.086,Southern Metropolitan,7809.0,POINT (145.086 -37.797),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,20 Ajax St,4,h,1620000.0,Jellis,16/07/2016,9.2,3104.0,4.0,2.0,1.0,654.0,-37.7885,145.0854,Southern Metropolitan,7809.0,POINT (145.0854 -37.7885),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,15 Illawarra Rd,3,h,1903000.0,Noel,16/07/2016,9.2,3104.0,3.0,1.0,2.0,713.0,-37.7982,145.0816,Southern Metropolitan,7809.0,POINT (145.0816 -37.7982),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,45 Woodville St,4,h,1712000.0,Fletchers,17/09/2016,9.2,3104.0,3.0,2.0,2.0,639.0,-37.7879,145.0929,Southern Metropolitan,7809.0,POINT (145.0929 -37.7879),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,12 Clifton St,4,h,1720000.0,Marshall,18/03/2017,9.2,3104.0,4.0,3.0,2.0,869.0,-37.8002,145.0999,Southern Metropolitan,7809.0,POINT (145.0999 -37.8002),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,6 Leicester St,4,h,1670000.0,Jellis,18/03/2017,9.2,3104.0,4.0,1.0,4.0,1042.0,-37.7908,145.101,Southern Metropolitan,7809.0,POINT (145.101 -37.7908),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,23 Maud St,2,h,1350000.0,Nelson,18/03/2017,9.2,3104.0,2.0,1.0,2.0,467.0,-37.7945,145.067,Southern Metropolitan,7809.0,POINT (145.067 -37.7945),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,9 Seattle St,4,h,1675000.0,Fletchers,18/03/2017,9.2,3104.0,4.0,2.0,2.0,667.0,-37.7835,145.0883,Southern Metropolitan,7809.0,POINT (145.0883 -37.7835),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,16 Sylvan St,4,t,1680000.0,Noel,18/03/2017,9.2,3104.0,4.0,3.0,1.0,362.0,-37.7987,145.0788,Southern Metropolitan,7809.0,POINT (145.0788 -37.7987),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,49 Aylmer St,3,h,1800000.0,hockingstuart,18/06/2016,9.2,3104.0,3.0,1.0,1.0,809.0,-37.7976,145.0684,Southern Metropolitan,7809.0,POINT (145.0684 -37.7976),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,14 Hedderwick St,4,h,1550000.0,Noel,18/06/2016,9.2,3104.0,4.0,3.0,4.0,707.0,-37.8005,145.0986,Southern Metropolitan,7809.0,POINT (145.0986 -37.8005),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,9 Stephens St,5,h,4000000.0,Marshall,18/06/2016,9.2,3104.0,5.0,5.0,4.0,1364.0,-37.7961,145.0859,Southern Metropolitan,7809.0,POINT (145.0859 -37.7961),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,31 Tuxen St,3,h,2900000.0,Jellis,18/06/2016,9.2,3104.0,4.0,2.0,2.0,917.0,-37.7968,145.0873,Southern Metropolitan,7809.0,POINT (145.0873 -37.7968),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,5 Grieve St,4,h,2205000.0,Fletchers,19/11/2016,9.2,3104.0,4.0,2.0,2.0,1010.0,-37.7982,145.0903,Southern Metropolitan,7809.0,POINT (145.0903 -37.7982),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,2/22 Severn St,3,t,1137000.0,Fletchers,19/11/2016,9.2,3104.0,3.0,2.0,2.0,349.0,-37.7955,145.0694,Southern Metropolitan,7809.0,POINT (145.0694 -37.7955),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,28 Severn St,3,h,2100000.0,Jellis,19/11/2016,9.2,3104.0,3.0,2.0,3.0,949.0,-37.796,145.0696,Southern Metropolitan,7809.0,POINT (145.0696 -37.796),Boroondara  - Camberwell N.,0.0017809429555208707
Balwyn North,3 Capella St,2,h,1389000.0,Jellis,22/05/2016,9.2,3104.0,2.0,1.0,4.0,701.0,-37.7867,145.0718,Southern Metropolitan,7809.0,POINT (145.0718 -37.7867),Boroondara  - Camberwell N.,0.0017809429555208707
